developer_id,age,gender,city,state,marital_status,education_level,company_type,company_size,job_role,employment_type,experience_years,salary_lpa,years_in_current_company,promotion_last_2_years,remote_work_ratio,weekly_work_hours,weekend_work_frequency,night_shift_frequency,layoffs_seen_in_company,number_of_switches,primary_language,tech_stack,ai_tools_usage_hours_per_week,upskilling_hours_per_week,leetcode_problems_solved,certifications_count,side_projects_count,github_activity_score,interview_preparation_hours_weekly,stress_level,burnout_score,anxiety_score,sleep_hours,caffeine_intake_per_day,work_life_balance_rating,imposter_syndrome_score,social_media_usage_hours,physical_activity_days_per_week,therapy_or_counseling,layoff_anxiety_score,ai_replacement_fear_score,job_security_confidence,emergency_savings_months,linkedin_job_search_activity,applied_jobs_last_30_days,burnout_risk_category,likely_to_switch_job,mentally_exhausted,high_layoff_risk
Dev03466,21,Male,Gurugram,Haryana,Single,B.E,Service-Based,1001-5000,Ios Developer,Full-Time,5.1,22.05,3.6,No,55,49.8,Rarely,Rarely,No,5,Scala,Spark/Akka/Kafka,1.9,3.2,119.0,2.0,0.0,13.3,1.6,4.8,5.5,4.4,7.2,5.0,5.7,4.6,3.0,3,No,3.2,4.0,8.2,7.0,Medium,3,Medium,No,No,No
Dev03467,26,Male,Kochi,Kerala,Single,Bca,Product-Based,51-200,Full Stack Developer,Full-Time,4.0,42.35,4.0,No,5,51.3,Often,Rarely,Yes - Moderate (5-20%),1,Java,Hibernate/Oracle/Jenkins,3.3,0.4,162.0,1.0,2.0,66.6,6.5,5.3,4.8,3.9,7.8,3.0,8.3,5.8,2.4,2,No,4.9,6.3,5.7,5.0,Low,1,Low,No,No,No
Dev03468,29,Female,Bengaluru,Karnataka,Married,Phd,Product-Based,51-200,Frontend Developer,Full-Time,0.8,22.61,0.8,Yes,100,52.9,Often,Never,Yes - Moderate (5-20%),1,Swift,Ios/Combine/Aws,4.0,1.3,14.0,3.0,2.0,14.7,,6.1,6.7,5.4,5.0,2.0,6.7,5.3,3.9,2,No,7.1,5.9,5.2,2.0,Low,2,Medium,No,No,Yes
Dev03469,26,Male,Bengaluru,Karnataka,Single,M.Tech,Service-Based,5000+,Full Stack Developer,Freelance,5.4,11.43,1.8,No,40,50.5,Never,Often,No,1,Python,Pytorch/Kubernetes,1.7,6.5,141.0,0.0,1.0,17.7,13.8,6.3,4.2,5.0,5.7,2.0,6.4,6.1,1.4,2,No,5.2,4.4,6.5,1.0,,0,Low,No,No,No
Dev03470,27,Female,Mumbai,Maharashtra,Married,Mba Tech,Freelance,1-10,Ml Engineer,Contract,4.2,32.99,1.3,No,100,61.0,Sometimes,Never,Yes - Minor (<5%),2,Java,Spring Boot/Mysql/Aws,5.8,11.4,177.0,2.0,5.0,57.3,0.0,5.5,6.8,4.1,6.3,2.0,6.1,5.7,8.0,2,No,2.7,4.4,9.8,3.0,Low,6,High,Maybe,Yes,No
Dev03471,28,Female,Hyderabad,Telangana,Married,Mca,Freelance,1-10,Sre,Full-Time,5.1,35.24,5.1,Yes,78,59.1,Often,Often,Yes - Major (>20%),0,Javascript,Node/Express/Mongodb,0.9,0.9,140.0,0.0,0.0,50.5,0.8,4.8,6.6,4.1,5.3,1.0,5.7,6.7,4.1,4,No,3.2,3.6,8.9,27.0,Low,4,High,No,Yes,No
Dev03472,28,Male,Delhi,Delhi,Single,B.Tech,Product-Based,5000+,Android Developer,Contract,7.2,21.1,1.3,No,85,42.4,Sometimes,Never,Yes - Minor (<5%),3,Python,Flask/Redis/Aws,19.6,16.0,226.0,2.0,3.0,35.2,1.0,3.0,1.7,1.0,7.4,3.0,9.8,5.9,3.9,4,No,3.2,6.4,7.3,2.0,Low,4,Low,No,No,No
Dev03473,28,Prefer Not To Say,Chennai,Tamil Nadu,Married,B.Tech,Consulting,51-200,Cloud Engineer,Contract,2.5,19.76,0.9,Yes,2,33.3,Rarely,Never,Yes - Minor (<5%),2,Typescript,React/Graphql/Aws,7.6,1.0,599.0,2.0,1.0,38.6,7.0,5.3,2.5,3.0,5.8,0.0,7.2,2.0,2.6,4,Yes - Occasionally,3.3,3.9,7.9,2.0,High,13,Low,Maybe,No,No
Dev03474,22,Male,Indore,Madhya Pradesh,Single,B.E,Product-Based,5000+,Cybersecurity Analyst,Full-Time,6.0,51.16,1.0,Yes,81,91.7,Never,Sometimes,No,4,Java,Microservices/Kafka/Docker,11.1,4.8,67.0,3.0,2.0,70.8,1.0,7.0,9.1,7.5,4.5,2.0,4.2,7.5,1.1,4,No,4.0,2.4,6.7,7.0,Low,1,High,Maybe,Yes,No
Dev03475,24,Male,Hyderabad,Telangana,Single,B.Tech,Service-Based,5000+,Data Engineer,Full-Time,1.1,15.81,1.1,No,25,35.0,Rarely,Sometimes,No,1,Python,Pytorch/Kubernetes,2.9,5.3,47.0,0.0,4.0,39.7,7.2,4.7,3.8,1.9,3.8,1.0,6.1,7.3,2.0,7,No,3.8,5.0,8.1,3.0,High,3,Low,No,No,No
Dev03476,21,Female,Pune,Maharashtra,In A Relationship,Mca,Product-Based,51-200,Frontend Developer,Full-Time,3.2,26.96,2.6,Yes,59,43.5,Sometimes,Rarely,No,3,Javascript,Vue/Django/Postgresql,14.2,5.6,227.0,,2.0,13.5,0.8,5.1,3.7,1.4,8.6,3.0,7.5,3.7,6.0,2,Yes - Occasionally,3.7,6.7,8.8,1.0,High,6,Low,Maybe,No,No
Dev03477,33,Male,Pune,Maharashtra,Married,B.Tech,Freelance,1-10,Data Scientist,Contract,1.9,24.57,1.9,Yes,97,92.0,Rarely,Never,No,2,Java,Spring Boot/Mysql/Aws,19.0,7.1,13.0,3.0,2.0,10.0,7.2,6.1,8.2,4.2,4.7,6.0,4.1,6.9,5.7,1,No,4.8,7.8,6.2,6.0,Low,0,High,No,Yes,No
Dev03478,21,Female,Hyderabad,Telangana,Single,B.Sc Cs,Startup,1-10,Full Stack Developer,Full-Time,8.9,29.59,2.0,Yes,4,56.0,Never,Never,No,0,Php,Wordpress/Php8/Redis,3.8,4.1,48.0,3.0,0.0,32.7,0.1,6.0,6.2,5.5,5.3,6.0,8.4,1.9,6.0,5,Yes - Occasionally,6.5,6.0,4.8,6.0,Low,3,Medium,No,Yes,No
Dev03479,34,Female,Mumbai,Maharashtra,Married,B.E,Service-Based,1001-5000,Full Stack Developer,Full-Time,4.5,5.29,0.9,Yes,0,36.8,Never,Rarely,No,1,C++,Qt/Cmake/Linux,8.7,0.1,424.0,3.0,1.0,10.9,1.8,3.1,1.3,1.8,7.1,2.0,8.4,7.1,4.9,3,No,4.3,4.5,7.6,10.0,,5,Low,No,No,No
Dev03480,35,Female,Pune,Maharashtra,Single,Bca,Startup,11-50,Devops Engineer,Full-Time,17.6,26.88,3.3,Yes,60,50.0,Sometimes,Often,Yes - Major (>20%),1,C++,Qt/Cmake/Linux,5.7,3.8,291.0,1.0,1.0,6.7,3.8,4.1,2.0,5.0,7.8,4.0,8.4,6.0,0.7,3,Yes - Occasionally,4.2,4.0,7.1,2.0,High,4,Low,No,No,No
Dev03481,26,Male,Pune,Maharashtra,Married,Mca,Product-Based,1001-5000,Full Stack Developer,Full-Time,13.5,43.09,1.3,No,58,32.0,Sometimes,Never,Yes - Minor (<5%),3,Typescript,Angular/Nestjs/Mysql,1.4,8.9,72.0,3.0,3.0,10.9,8.7,2.2,1.0,1.5,7.9,6.0,9.4,7.1,1.3,3,No,1.0,1.0,6.9,9.0,Very High,5,Low,No,No,No
Dev03482,21,Male,Hyderabad,Telangana,Divorced,B.Tech,Service-Based,5000+,Devops Engineer,Full-Time,28.0,44.3,0.7,Yes,3,35.7,Often,Never,Yes - Minor (<5%),2,Python,Pytorch/Kubernetes,2.7,4.3,243.0,2.0,0.0,18.7,0.5,2.5,2.5,2.8,4.6,1.0,9.1,7.6,4.4,3,Yes - Occasionally,4.9,6.2,8.0,4.0,,3,Low,No,No,No
Dev03483,26,Male,Bengaluru,Karnataka,Single,B.Sc Cs,Service-Based,5000+,Full Stack Developer,Full-Time,1.4,11.35,1.3,No,43,57.3,Sometimes,Never,Yes - Minor (<5%),6,Java,Spring Boot/Mysql/Aws,6.0,0.9,22.0,2.0,1.0,0.0,3.3,4.7,5.4,4.8,5.3,3.0,4.8,3.4,5.5,2,No,4.2,6.2,8.4,10.0,,3,Medium,No,Yes,No
Dev03484,28,Male,Mumbai,Maharashtra,Married,B.Sc Cs,Product-Based,5000+,Full Stack Developer,Full-Time,4.2,22.38,2.3,No,38,45.9,Often,Sometimes,Yes - Major (>20%),4,Typescript,Angular/Nestjs/Mysql,1.0,,294.0,1.0,2.0,15.2,1.0,2.1,4.9,1.8,6.1,1.0,7.9,4.5,1.3,4,No,4.9,6.6,7.1,11.0,Medium,1,Low,No,No,No
Dev03485,23,Male,Hyderabad,Telangana,Single,B.Tech,Freelance,1-10,Full Stack Developer,Full-Time,3.8,29.04,0.8,No,94,54.8,Rarely,Never,Yes - Moderate (5-20%),2,Python,Django/Fastapi/Postgres,2.7,3.4,82.0,1.0,0.0,20.9,6.2,4.4,6.5,3.4,5.6,2.0,4.2,6.4,7.4,2,No,4.5,6.0,6.7,11.0,Medium,5,Medium,No,No,No
Dev03486,25,Female,Bengaluru,Karnataka,Single,B.Tech,Startup,51-200,Cloud Engineer,Full-Time,5.2,44.21,2.3,Yes,36,54.6,Rarely,Rarely,No,3,Java,Spring Boot/Mysql/Aws,2.2,0.6,58.0,0.0,,27.3,5.9,3.1,2.7,3.0,5.2,1.0,8.2,5.8,1.6,4,No,2.9,6.1,7.5,7.0,Medium,6,Low,No,Yes,No
Dev03487,36,Female,Hyderabad,Telangana,Divorced,Mca,Product-Based,5000+,Ml Engineer,Full-Time,2.6,26.69,2.6,No,39,41.4,Sometimes,Sometimes,Yes - Moderate (5-20%),1,Javascript,Node/Express/Mongodb,2.8,0.7,221.0,1.0,3.0,51.2,0.4,5.1,3.9,2.5,6.2,3.0,6.7,5.5,7.8,1,Yes - Occasionally,2.9,2.5,7.6,11.0,,4,Low,No,Yes,No
Dev03488,31,Male,Hyderabad,Telangana,Single,B.Tech,Product-Based,201-1000,Data Engineer,Full-Time,1.1,25.75,1.1,No,35,51.4,Never,Sometimes,No,3,C++,Qt/Cmake/Linux,0.4,4.3,57.0,,2.0,57.9,0.9,6.7,5.5,5.3,5.3,4.0,6.2,5.3,1.9,2,Yes - Occasionally,4.5,7.3,6.7,4.0,Very High,9,Medium,Maybe,No,No
Dev03489,23,Male,Pune,Maharashtra,Single,M.Tech,Product-Based,201-1000,Cloud Engineer,Full-Time,7.1,40.1,7.1,Yes,78,42.2,Always,Never,Yes - Major (>20%),2,Java,Hibernate/Oracle/Jenkins,2.0,15.3,49.0,2.0,3.0,24.8,0.8,4.4,2.9,5.3,7.3,4.0,7.5,3.5,3.1,4,No,5.7,6.1,5.2,8.0,High,11,Low,Maybe,No,No
Dev03490,21,Female,Bengaluru,Karnataka,Married,B.Tech,Service-Based,5000+,Data Scientist,Full-Time,17.0,33.06,0.7,No,82,41.3,Always,Sometimes,Yes - Moderate (5-20%),3,Java,Spring Boot/Mysql/Aws,1.2,1.4,110.0,2.0,3.0,27.7,3.9,3.8,2.3,2.1,5.3,4.0,8.7,3.0,1.0,3,No,2.8,2.4,7.7,10.0,Low,3,Low,No,No,No
Dev03491,26,Male,Pune,Maharashtra,Single,B.Sc Cs,Service-Based,5000+,Frontend Developer,Full-Time,5.4,16.1,3.5,No,44,46.4,Often,Often,Yes - Major (>20%),6,Go,Gin/Grpc/Kubernetes,12.8,3.1,99.0,2.0,2.0,27.9,0.2,5.2,4.9,3.7,6.1,3.0,6.5,5.4,0.9,4,No,4.6,6.5,7.4,3.0,Medium,6,Medium,Maybe,Yes,No
Dev03492,27,Male,Noida,Uttar Pradesh,Single,B.Tech,Product-Based,201-1000,Devops Engineer,Full-Time,2.5,41.6,0.2,No,19,54.2,Rarely,Sometimes,Yes - Major (>20%),6,Java,Hibernate/Oracle/Jenkins,8.8,2.0,66.0,2.0,0.0,47.5,2.2,4.8,5.9,2.8,6.0,4.0,6.1,7.0,3.9,4,No,3.4,2.9,7.8,2.0,Medium,3,Medium,No,Yes,No
Dev03493,31,Female,Chennai,Tamil Nadu,Divorced,Phd,Startup,51-200,Qa Engineer,Contract,13.7,54.59,1.4,No,22,39.9,Never,Rarely,Yes - Minor (<5%),1,Python,Pandas/Spark/Airflow,3.4,6.6,137.0,0.0,2.0,25.3,7.2,2.5,4.5,1.0,5.9,3.0,7.6,3.7,1.9,1,No,1.0,3.4,9.4,9.0,Medium,3,Low,No,No,No
Dev03494,25,Male,Gurugram,Haryana,Married,Mca,Service-Based,5000+,Data Scientist,Full-Time,3.7,14.09,3.0,Yes,58,42.2,Always,Rarely,Yes - Major (>20%),5,Rust,Actix/Tokio/Aws,1.2,3.8,58.0,4.0,3.0,30.8,0.6,1.3,3.4,1.0,5.5,1.0,5.8,8.0,2.2,2,No,4.4,3.7,6.1,1.0,Medium,8,Low,Maybe,No,No
Dev03495,31,Male,Pune,Maharashtra,Married,B.Tech,Service-Based,5000+,Frontend Developer,Full-Time,12.1,26.13,3.4,Yes,19,57.2,Rarely,Sometimes,Yes - Moderate (5-20%),2,Java,Microservices/Kafka/Docker,13.4,4.5,38.0,2.0,4.0,50.6,3.6,6.2,5.3,4.0,5.7,2.0,6.5,6.0,4.3,2,No,4.0,4.0,7.8,10.0,Low,9,Medium,No,No,No
Dev03496,38,Female,Mumbai,Maharashtra,Single,Mca,Consulting,51-200,Ml Engineer,Full-Time,9.6,23.84,2.6,No,0,36.5,Sometimes,Rarely,Yes - Minor (<5%),0,C#,.Net/Azure/Sql Server,3.0,3.8,79.0,0.0,0.0,25.5,1.6,3.2,3.0,3.8,5.7,2.0,8.5,4.2,2.6,3,No,3.6,5.8,8.7,,Low,2,Low,No,No,No
Dev03497,32,Male,Gurugram,Haryana,Married,B.E,Product-Based,5000+,Frontend Developer,Full-Time,4.5,38.81,0.5,No,38,36.0,Sometimes,Never,Yes - Moderate (5-20%),3,Javascript,Node/Express/Mongodb,6.9,8.4,104.0,2.0,3.0,72.5,1.9,7.3,4.0,4.1,6.9,1.0,4.4,4.1,3.5,2,Yes - Occasionally,5.1,2.4,5.9,2.0,Medium,3,Medium,No,No,No
Dev03498,28,Prefer Not To Say,Pune,Maharashtra,In A Relationship,Mba Tech,Service-Based,201-1000,Data Engineer,Full-Time,5.8,21.28,3.2,Yes,40,46.5,Rarely,Rarely,No,3,Python,Pytorch/Kubernetes,1.3,1.0,128.0,1.0,1.0,12.5,0.9,3.2,2.9,4.3,8.0,4.0,6.4,6.3,0.3,5,No,4.5,5.3,8.6,4.0,Low,3,Low,No,No,No
Dev03499,27,Male,Noida,Uttar Pradesh,Single,M.Tech,Service-Based,201-1000,Devops Engineer,Full-Time,5.8,17.07,0.9,No,65,35.9,Often,Rarely,Yes - Minor (<5%),5,Go,Fiber/Postgresql/Docker,5.2,9.5,77.0,1.0,2.0,47.6,1.3,2.6,2.5,1.4,6.6,3.0,9.4,5.1,0.6,1,Yes - Occasionally,3.8,6.1,8.4,6.0,Medium,5,Low,No,Yes,No
Dev03500,26,Male,Pune,Maharashtra,Single,B.Tech,Product-Based,5000+,Full Stack Developer,Full-Time,4.7,32.53,0.8,Yes,39,43.4,Sometimes,Rarely,No,2,Java,Spring Boot/Mysql/Aws,3.1,0.6,121.0,3.0,1.0,34.8,3.2,6.1,3.7,5.8,5.5,1.0,8.3,5.7,5.7,3,No,4.1,3.1,8.3,4.0,,5,Low,No,Yes,No
Dev03501,34,Female,Pune,Maharashtra,Single,M.Tech,Product-Based,1001-5000,Frontend Developer,Part-Time,2.0,27.34,2.0,No,75,38.8,Always,Rarely,Yes - Minor (<5%),4,Python,Pytorch/Kubernetes,3.4,4.6,382.0,2.0,3.0,40.1,1.1,4.9,3.1,5.4,7.0,3.0,8.3,5.1,4.2,3,No,3.4,5.3,8.8,1.0,Medium,3,Low,No,Yes,No
Dev03502,25,Male,Gurugram,Haryana,Single,Mba Tech,Service-Based,1001-5000,Qa Engineer,Full-Time,6.1,15.99,4.5,No,0,40.1,Rarely,Often,Yes - Moderate (5-20%),1,Javascript,Node/Express/Mongodb,1.6,3.4,37.0,2.0,0.0,17.7,0.8,1.2,1.4,1.5,7.7,2.0,8.0,3.2,5.3,0,No,6.6,8.6,6.5,2.0,High,8,Low,Maybe,No,No
Dev03503,28,Female,Bengaluru,Karnataka,Single,Mca,Freelance,1-10,Qa Engineer,Full-Time,1.8,16.49,1.8,No,95,54.9,Rarely,Never,Yes - Moderate (5-20%),1,Python,Django/Fastapi/Postgres,9.9,2.5,34.0,0.0,1.0,22.7,0.4,4.5,4.0,5.0,7.9,3.0,8.9,5.7,,3,No,5.3,6.3,6.7,4.0,Medium,3,Low,No,No,No
Dev03504,28,Female,Hyderabad,Telangana,Married,B.E,Startup,51-200,Ml Engineer,Freelance,6.0,32.6,4.3,No,36,41.9,Sometimes,Often,Yes - Minor (<5%),6,Php,Laravel/Mysql/Nginx,5.9,3.8,133.0,2.0,0.0,53.9,10.2,3.9,5.9,3.4,7.2,1.0,6.8,6.9,1.7,1,No,3.2,4.2,7.9,3.0,High,11,Medium,Yes,No,No
Dev03505,25,Female,Hyderabad,Telangana,In A Relationship,B.Tech,Startup,11-50,Devops Engineer,Full-Time,4.3,30.38,0.9,No,41,58.6,Sometimes,Never,No,0,Typescript,React/Graphql/Aws,2.6,1.5,396.0,1.0,1.0,8.5,7.7,5.9,7.2,6.6,7.8,4.0,6.1,6.3,0.7,4,Yes - Regularly,4.5,7.4,7.5,2.0,High,8,High,Yes,Yes,No
Dev03506,21,Prefer Not To Say,Hyderabad,Telangana,Married,B.Tech,Service-Based,5000+,Ml Engineer,Full-Time,3.3,21.77,1.6,Yes,43,78.7,Always,Rarely,Yes - Moderate (5-20%),0,Java,Hibernate/Oracle/Jenkins,2.1,2.6,184.0,2.0,2.0,58.6,0.7,8.5,8.9,8.4,4.6,3.0,2.1,7.5,1.6,1,No,8.4,6.9,6.4,5.0,Low,3,High,Maybe,Yes,Yes
Dev03507,30,Male,Hyderabad,Telangana,Married,Bca,Service-Based,5000+,Full Stack Developer,Full-Time,8.4,11.99,2.7,No,19,45.8,Sometimes,Often,No,4,Go,Gin/Grpc/Kubernetes,1.0,0.2,47.0,2.0,1.0,24.2,0.7,2.8,2.1,2.5,6.5,1.0,9.3,4.7,0.6,3,No,4.4,3.7,6.2,6.0,High,6,Low,Yes,Yes,No
Dev03508,28,Female,Mumbai,Maharashtra,Married,M.Tech,Product-Based,201-1000,Data Engineer,Full-Time,3.0,21.86,3.0,Yes,96,47.3,Sometimes,Never,No,1,Javascript,Node/Express/Mongodb,2.3,25.0,204.0,0.0,0.0,16.8,,7.1,5.7,3.3,5.7,2.0,7.8,3.8,1.6,1,Yes - Occasionally,5.1,4.3,6.3,13.0,Low,5,Medium,No,No,No
Dev03509,31,Male,Gurugram,Haryana,Married,B.Tech,Product-Based,201-1000,Data Scientist,Full-Time,4.7,52.07,1.5,No,16,42.0,Rarely,Often,Yes - Moderate (5-20%),2,Php,Wordpress/Php8/Redis,1.5,0.5,52.0,0.0,0.0,20.1,1.0,4.5,3.6,3.6,6.9,3.0,7.2,6.0,1.0,3,Yes - Occasionally,5.1,4.6,7.0,10.0,Very High,11,Low,Maybe,Yes,No
Dev03510,25,Male,Gurugram,Haryana,Single,B.Tech,Service-Based,5000+,Backend Developer,Full-Time,1.6,16.08,1.6,Yes,1,51.7,Sometimes,Often,Yes - Minor (<5%),3,Typescript,Next.Js/Prisma/Vercel,8.6,8.8,65.0,1.0,1.0,8.3,1.8,4.1,3.5,3.8,7.3,5.0,9.2,5.6,3.1,1,Yes - Occasionally,4.2,7.0,8.4,,High,9,Low,Maybe,No,No
Dev03511,34,Female,Hyderabad,Telangana,Single,Bca,Service-Based,201-1000,Full Stack Developer,Full-Time,3.5,14.2,3.5,No,17,52.9,Sometimes,Sometimes,Yes - Major (>20%),4,Ruby,Rails/Postgresql/Redis,1.8,2.2,61.0,0.0,3.0,37.3,7.1,7.7,7.8,7.5,5.9,2.0,4.9,2.5,4.0,4,No,6.7,6.6,4.7,2.0,Medium,4,High,Maybe,No,No
Dev03512,23,Male,Coimbatore,Tamil Nadu,Single,B.Tech,Product-Based,201-1000,Backend Developer,Contract,2.6,25.03,0.5,No,43,51.0,Sometimes,Rarely,Yes - Moderate (5-20%),4,Java,Hibernate/Oracle/Jenkins,4.3,6.7,108.0,2.0,3.0,10.0,4.5,5.3,5.2,5.4,7.2,6.0,5.8,3.7,1.9,4,No,6.4,4.3,6.0,1.0,Low,2,Medium,No,Yes,No
Dev03513,37,Male,Mumbai,Maharashtra,Single,B.Tech,Product-Based,1001-5000,Full Stack Developer,Full-Time,1.6,31.83,1.6,No,82,35.4,Always,Never,Yes - Minor (<5%),1,C++,Embedded/Rtos/Bazel,5.5,2.1,6.0,2.0,1.0,26.1,1.9,4.8,2.8,5.4,5.6,3.0,6.5,5.8,1.9,7,Yes - Regularly,3.4,6.3,7.8,9.0,High,9,Low,Maybe,No,No
Dev03514,21,Male,Pune,Maharashtra,Single,B.Tech,Product-Based,51-200,Ml Engineer,Part-Time,2.1,31.74,2.1,No,58,48.2,Sometimes,Never,No,3,Java,Hibernate/Oracle/Jenkins,5.0,14.8,26.0,0.0,2.0,44.9,6.7,4.3,4.3,4.1,7.3,4.0,6.7,4.4,3.2,0,No,4.2,4.9,5.8,4.0,Medium,4,Low,No,No,No
Dev03515,30,Male,Delhi,Delhi,Single,B.E,Service-Based,5000+,Backend Developer,Full-Time,1.8,13.8,0.9,No,25,52.8,Rarely,Never,Yes - Minor (<5%),3,Java,Spring Boot/Mysql/Aws,4.5,,183.0,2.0,3.0,17.4,1.5,6.1,4.4,4.3,4.2,3.0,6.8,4.5,8.0,2,No,4.5,6.3,6.7,10.0,,6,Low,No,No,No
Dev03516,30,Non-Binary,Noida,Uttar Pradesh,Single,B.E,Service-Based,201-1000,Cybersecurity Analyst,Full-Time,3.5,16.25,0.5,No,0,51.7,Rarely,Rarely,No,3,Python,Pytorch/Kubernetes,7.8,2.2,24.0,2.0,4.0,17.8,2.6,2.2,3.7,2.6,5.3,2.0,5.9,6.2,0.8,3,No,4.0,7.0,8.7,18.0,,1,Low,No,No,No
Dev03517,24,Male,Noida,Uttar Pradesh,Single,Mca,Product-Based,1001-5000,Devops Engineer,Freelance,5.2,29.63,1.5,No,81,37.1,Always,Rarely,Yes - Moderate (5-20%),2,C++,Embedded/Rtos/Bazel,2.8,19.3,174.0,3.0,1.0,20.9,4.8,1.7,1.1,3.0,6.7,2.0,9.5,7.1,0.5,3,No,3.4,3.1,8.8,1.0,High,8,Low,Maybe,No,No
Dev03518,30,Male,Bengaluru,Karnataka,Married,Mca,Product-Based,201-1000,Full Stack Developer,Contract,4.1,41.5,3.5,No,18,34.3,Always,Never,No,2,Swift,Ios/Combine/Aws,1.6,0.9,61.0,1.0,2.0,31.7,0.6,2.6,2.0,3.3,5.0,1.0,7.3,6.4,1.6,3,No,3.1,3.3,7.6,9.0,,2,Low,No,No,No
Dev03519,35,Female,Pune,Maharashtra,Single,B.Tech,Product-Based,5000+,Full Stack Developer,Contract,3.5,27.52,1.1,No,65,39.6,Sometimes,Rarely,Yes - Major (>20%),3,Python,Flask/Redis/Aws,3.4,4.0,199.0,3.0,,27.7,0.9,6.0,3.5,4.8,7.2,2.0,6.5,5.3,0.6,1,Yes - Occasionally,4.8,4.9,7.2,1.0,Very High,1,Low,No,No,No
Dev03520,21,Male,Delhi,Delhi,Married,B.Tech,Product-Based,1001-5000,Data Scientist,Full-Time,10.0,60.34,6.1,No,60,50.4,Often,Rarely,Yes - Minor (<5%),2,Kotlin,Android/Jetpack/Firebase,0.1,0.2,138.0,2.0,0.0,57.5,0.1,8.7,6.8,7.5,7.0,4.0,3.9,6.9,2.3,2,Yes - Occasionally,3.1,3.4,8.5,5.0,,3,Medium,Maybe,No,No
Dev03521,31,Male,Pune,Maharashtra,Single,Bca,Service-Based,1001-5000,Frontend Developer,Contract,1.5,15.66,0.9,Yes,0,38.8,Sometimes,Sometimes,No,2,Scala,Play/Slick/Aws,6.8,10.8,192.0,3.0,3.0,38.5,0.7,3.1,2.4,1.5,7.0,2.0,8.4,4.8,0.7,2,Yes - Occasionally,1.4,4.6,8.1,3.0,Very High,8,Low,Maybe,No,No
Dev03522,21,Male,Chennai,Tamil Nadu,Married,B.Tech,Product-Based,5000+,Backend Developer,Full-Time,4.7,33.29,1.0,No,79,42.8,Often,Never,Yes - Moderate (5-20%),5,Javascript,Vue/Django/Postgresql,1.1,1.5,95.0,0.0,2.0,21.9,1.0,2.6,3.6,3.3,5.6,2.0,7.6,4.9,4.2,1,,3.6,3.7,8.1,4.0,Medium,5,Low,No,No,No
Dev03523,23,Male,Mumbai,Maharashtra,In A Relationship,B.Sc Cs,Startup,1-10,Backend Developer,Full-Time,9.1,34.28,0.6,Yes,4,48.3,Rarely,Sometimes,Yes - Minor (<5%),4,Python,Pandas/Spark/Airflow,1.9,2.6,239.0,3.0,3.0,36.6,2.5,3.8,4.0,2.7,5.5,0.0,5.6,7.3,1.2,2,No,5.2,7.4,6.2,1.0,Medium,4,Low,No,Yes,No
Dev03524,36,Male,Delhi,Delhi,Married,M.Tech,Service-Based,5000+,Full Stack Developer,Part-Time,2.1,7.15,0.7,No,4,50.8,Never,Sometimes,Yes - Moderate (5-20%),3,Php,Wordpress/Php8/Redis,2.1,2.5,63.0,0.0,4.0,26.8,0.4,5.8,6.7,5.0,5.8,3.0,4.2,5.9,8.0,3,No,6.1,5.8,6.0,3.0,Medium,4,Medium,No,No,No
Dev03525,25,Female,Hyderabad,Telangana,Married,B.Tech,Service-Based,5000+,Backend Developer,Full-Time,4.9,14.97,0.8,No,19,85.8,Never,Rarely,Yes - Major (>20%),3,Php,Laravel/Mysql/Nginx,8.7,1.3,57.0,1.0,3.0,10.6,4.5,6.8,8.3,7.2,5.1,1.0,5.6,5.6,1.3,0,No,6.2,4.0,6.1,13.0,Low,4,High,No,Yes,No
Dev03526,22,Male,Mumbai,Maharashtra,Divorced,Mca,Product-Based,1001-5000,Backend Developer,Full-Time,4.6,40.25,0.8,Yes,96,47.1,Often,Never,No,5,Python,Pytorch/Kubernetes,7.3,6.0,18.0,1.0,3.0,11.9,5.6,4.8,3.9,5.6,5.8,2.0,7.5,3.9,1.5,3,No,5.3,6.7,6.6,17.0,,4,Low,No,No,No
Dev03527,27,Female,Bengaluru,Karnataka,Single,Mca,Product-Based,1001-5000,Cybersecurity Analyst,Contract,1.9,22.86,1.9,No,59,33.5,Sometimes,Never,No,1,Scala,Spark/Akka/Kafka,10.0,4.0,41.0,4.0,1.0,25.5,0.3,2.7,1.0,1.0,8.2,4.0,8.8,4.4,3.5,4,Yes - Occasionally,1.9,6.2,9.9,13.0,Low,3,Low,No,No,No
Dev03528,39,Female,Noida,Uttar Pradesh,In A Relationship,Mba Tech,Product-Based,51-200,Full Stack Developer,Full-Time,2.3,19.97,0.8,No,0,57.4,Always,Sometimes,No,0,Java,Hibernate/Oracle/Jenkins,23.7,1.4,55.0,2.0,3.0,11.9,0.2,4.9,5.0,4.3,9.1,4.0,6.2,7.4,3.6,4,No,2.5,3.3,7.0,,High,10,Medium,Maybe,No,No
Dev03529,21,Female,Noida,Uttar Pradesh,Married,B.Tech,Government/Psu,1001-5000,Data Scientist,Full-Time,8.7,17.18,3.5,No,59,38.2,Sometimes,Rarely,No,5,Java,Hibernate/Oracle/Jenkins,4.3,11.8,210.0,1.0,2.0,35.8,6.1,1.0,1.0,3.0,7.1,3.0,8.2,7.2,5.6,4,Yes - Regularly,3.5,5.3,8.0,3.0,Very High,10,Low,Yes,No,No
